palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
categorias,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
tiendas,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
oficiales,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
ofertas,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
semana,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
vender,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
ayuda,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
registrate,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
ingresa,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
ayuda,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
vender,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
solo,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
charters,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
combies,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
buscar,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
categorias,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
ofertas,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
semana,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
tiendas,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
oficiales,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
historial,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
compras,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
vender,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
mercado,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
puntos,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
busquedas,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
relacionadas,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
servicio,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
combis,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
traslados,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
servicio,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
combis,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
minibus,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
servicio,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
traslado,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
viajes,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
tigre,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
escapada,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
semana,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
servicios,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
transporte,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
pasajeros,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
charters,https://listado.mercadolibre.com.ar/servicio-combi,servicios,1,20180415,20180415
