palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
contra,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
tarifazo,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
para,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
semana,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
posterior,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
camioneros,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
organizar,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
acto,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
conjunto,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
trabajador,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
sera,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
abril,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
microestadio,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
ferro,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
micheli,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
senalo,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
luego,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
tienen,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
previsto,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
continuar,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
acciones,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
cada,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
dias,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
semana,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
pasada,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
gremios,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
estos,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
tres,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
sectores,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
hicieron,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
movida,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
conjunta,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
ciudad,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
buenos,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
aires,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
contra,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
techo,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
salarial,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
ciento,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
negociaciones,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
paritarias,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
sumaron,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
coordinadora,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
trabajadores,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
economia,https://www.pagina12.com.ar/107668-una-movilizacion-contra-el-tarifazo,tarifazo,1,20180412,20180412
radar,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
turismo,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
radar,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
libros,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
universidad,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
satira,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
rosario,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
verano,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
libero,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
especiales,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
buscar,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
search,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
edicion,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
impresa,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
abril,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
escuchaam,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
vivo,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
newsletter,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
submit,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
pais,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
abril,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
camioneros,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
convocaron,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
protesta,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
proximo,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
jueves,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
movilizacion,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
contra,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
tarifazo,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
espacios,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
gremiales,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
lideran,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
moyano,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
yasky,https://www.pagina12.com.ar/107668-marcha-contra-los-tarifazos,tarifazo,1,20180412,20180412
