palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
aestructura,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
vial,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
dentro,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
programa,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
propiedad,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
participada,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
inversiones,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
areas,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
como,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
vaca,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
muerta,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
cuya,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
viabilidad,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
esta,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
intimamente,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
ligada,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
fijacion,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
tarifas,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
todos,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
deberiamos,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
tener,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
claro,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
costo,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
politico,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
resolver,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
este,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
conflicto,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
seriedad,https://www.infobae.com/economia/2018/05/01/fuerte-respaldo-del-mundo-empresario-a-la-politica-tarifaria-del-gobierno-de-mauricio-macri/,daniel+pelegrina+argentina,1,20180501,20180501
