palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
sana,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
nacion,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
campo,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
campo,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
luego,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
pedido,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
rural,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
otra,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
entidad,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
reclama,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
acelerar,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
baja,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
retenciones,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
soja,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
productores,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
norte,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
pidieron,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
disminucion,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
retenciones,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
oleaginosa,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
productores,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
norte,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
pidieron,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
disminucion,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
retenciones,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
oleaginosa,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
submit,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
submit,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
submit,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
submit,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
submit,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
abril,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
despues,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
reclamo,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
presidente,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
sociedad,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
rural,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
argentina,https://www.lanacion.com.ar/2128256-luego-del-pedido-de-la-rural-otra-entidad-reclama-acelerar-la-baja-de-las-retenciones-a-la-soja,daniel+pelegrina+argentina,1,20180423,20180423
