palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mati,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
soria,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
mauricio,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
macri,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
puta,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
pario,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
salida,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
monumental,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
tamano,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
duracion,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
calidad,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
kbps,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
escuchar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
descargar,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
share,http://cancionymp3.com/mp3/Tono-Mauricio-Macri-La-Puta-Que-Te-Pario.html,macri la puta que te pario,1,20180417,20180417
