palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
mensaje,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
modal,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
modal,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
body,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
cerrar,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
inicio,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
mpflow,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
mpflow,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
descargar,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
bronca,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
hinchas,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
mauricio,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
macri,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
puta,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
pario,http://cancionmp3xd.com/download/sjQBf3r8PEo/LA-BRONCA-DE-LOS-HINCHAS-MAURICIO-MACRI-LA-PUTA-QUE-TE-PARI%C3%93.html,macri la puta que te pario,1,20180414,20180414
